movieId,title,genres,tmdbId,imdbId
2924,Drunken Master (Jui kuen) (1978),Action|Comedy,11230.0,80179
2925,"Conformist, The (Conformista, Il) (1970)",Drama,8416.0,65571
2926,Hairspray (1988),Comedy|Drama,11054.0,95270
2927,Brief Encounter (1946),Drama|Romance,851.0,37558
2928,"Razor's Edge, The (1984)",Drama,24453.0,87980
2929,Reds (1981),Drama|Romance,18254.0,82979
2930,Return with Honor (1998),Documentary,56235.0,176093
2931,Time of the Gypsies (Dom za vesanje) (1989),Comedy|Crime|Drama|Fantasy,20123.0,97223
2932,Days of Heaven (1978),Drama,16642.0,77405
2935,"Lady Eve, The (1941)",Comedy|Romance,3086.0,33804
2936,Sullivan's Travels (1941),Adventure|Comedy|Romance,16305.0,34240
2937,"Palm Beach Story, The (1942)",Comedy,32255.0,35169
2939,Niagara (1953),Drama|Thriller,19997.0,46126
2940,Gilda (1946),Drama|Film-Noir|Mystery|Romance,3767.0,38559
2941,South Pacific (1958),Musical|Romance|War,17352.0,52225
2942,Flashdance (1983),Drama|Romance,535.0,85549
2943,Indochine (1992),Drama|Romance,2731.0,104507
2944,"Dirty Dozen, The (1967)",Action|Drama|War,1654.0,61578
2946,Help! (1965),Comedy|Musical,14831.0,59260
2947,Goldfinger (1964),Action|Adventure|Thriller,658.0,58150
2948,From Russia with Love (1963),Action|Adventure|Thriller,657.0,57076
2949,Dr. No (1962),Action|Adventure|Thriller,646.0,55928
2950,"Blue Lagoon, The (1980)",Adventure|Drama|Romance,5689.0,80453
2951,"Fistful of Dollars, A (Per un pugno di dollari) (1964)",Action|Western,391.0,58461
2952,Sydney (Hard Eight) (1996),Crime|Drama|Thriller,8052.0,119256
2953,Home Alone 2: Lost in New York (1992),Children|Comedy,772.0,104431
2956,Someone to Watch Over Me (1987),Action|Crime|Thriller,31650.0,94008
2959,Fight Club (1999),Action|Crime|Drama|Thriller,550.0,137523
2961,"Story of Us, The (1999)",Comedy|Drama,12220.0,160916
2962,Fever Pitch (1997),Comedy|Romance,1610.0,119114
2964,Julien Donkey-Boy (1999),Drama,42881.0,192194
2965,"Omega Code, The (1999)",Action,29064.0,203408
2966,"Straight Story, The (1999)",Adventure|Drama,404.0,166896
2967,"Bad Seed, The (1956)",Drama|Thriller,42196.0,48977
2968,Time Bandits (1981),Adventure|Comedy|Fantasy|Sci-Fi,36819.0,81633
2969,"Man and a Woman, A (Un homme et une femme) (1966)",Drama|Romance,42726.0,61138
2970,Fitzcarraldo (1982),Adventure|Drama,9343.0,83946
2971,All That Jazz (1979),Drama|Fantasy|Musical,16858.0,78754
2972,Red Sorghum (Hong gao liang) (1987),Drama|War,42006.0,93206
2973,Crimes and Misdemeanors (1989),Comedy|Crime|Drama,11562.0,97123
2974,Bats (1999),Horror|Thriller,10496.0,200469
2975,"Best Man, The (1999)",Comedy|Drama,16162.0,168501
2976,Bringing Out the Dead (1999),Drama,8649.0,163988
2977,Crazy in Alabama (1999),Comedy|Drama,31306.0,142201
2978,Three to Tango (1999),Comedy|Romance,10563.0,144640
2979,Body Shots (1999),Drama,14484.0,172627
2982,"Guardian, The (1990)",Horror|Thriller,32043.0,99710
2983,"Ipcress File, The (1965)",Thriller,15247.0,59319
2984,On Any Sunday (1971),Documentary,29251.0,67527
2985,RoboCop (1987),Action|Crime|Drama|Sci-Fi|Thriller,5548.0,93870
2986,RoboCop 2 (1990),Action|Crime|Sci-Fi|Thriller,5549.0,100502
2987,Who Framed Roger Rabbit? (1988),Adventure|Animation|Children|Comedy|Crime|Fantasy|Mystery,856.0,96438
2988,Melvin and Howard (1980),Drama,38772.0,81150
2989,For Your Eyes Only (1981),Action|Adventure|Thriller,699.0,82398
2990,Licence to Kill (1989),Action|Adventure|Thriller,709.0,97742
2991,Live and Let Die (1973),Action|Adventure|Thriller,253.0,70328
2992,Rawhead Rex (1986),Horror|Thriller,13511.0,91829
2993,Thunderball (1965),Action|Adventure|Thriller,660.0,59800
2995,House on Haunted Hill (1999),Horror|Thriller,11377.0,185371
2996,Music of the Heart (1999),Drama,26149.0,166943
2997,Being John Malkovich (1999),Comedy|Drama|Fantasy,492.0,120601
3000,Princess Mononoke (Mononoke-hime) (1997),Action|Adventure|Animation|Drama|Fantasy,128.0,119698
3002,My Best Fiend (Mein liebster Feind) (1999),Documentary,8672.0,200849
3003,Train of Life (Train de vie) (1998),Comedy|Drama|Romance|War,8056.0,170705
3004,"Bachelor, The (1999)",Comedy|Romance,2020.0,120596
3005,"Bone Collector, The (1999)",Thriller,9481.0,145681
3006,"Insider, The (1999)",Drama|Thriller,9008.0,140352
3007,American Movie (1999),Documentary,14242.0,181288
3008,Last Night (1998),Drama|Sci-Fi,16129.0,156729
3010,Rosetta (1999),Drama,11489.0,200071
3011,"They Shoot Horses, Don't They? (1969)",Drama,28145.0,65088
3013,Bride of Re-Animator (1990),Comedy|Horror,18111.0,99180
3014,Bustin' Loose (1981),Comedy,31361.0,82121
3015,Coma (1978),Thriller,11223.0,77355
3016,Creepshow (1982),Horror,16281.0,83767
3017,Creepshow 2 (1987),Horror,16288.0,92796
3018,Re-Animator (1985),Comedy|Horror|Sci-Fi,1694.0,89885
3019,Drugstore Cowboy (1989),Crime|Drama,476.0,97240
3020,Falling Down (1993),Action|Drama,37094.0,106856
3021,"Funhouse, The (1981)",Horror,13555.0,82427
3022,"General, The (1926)",Comedy|War,961.0,17925
3024,Piranha (1978),Horror|Sci-Fi,24831.0,78087
3028,"Taming of the Shrew, The (1967)",Comedy,25560.0,61407
3029,Nighthawks (1981),Action|Drama,21610.0,82817
3030,Yojimbo (1961),Action|Adventure,11878.0,55630
3031,Repossessed (1990),Comedy,11510.0,100475
3032,"Omega Man, The (1971)",Action|Drama|Sci-Fi|Thriller,11234.0,67525
3033,Spaceballs (1987),Comedy|Sci-Fi,957.0,94012
3034,Robin Hood (1973),Adventure|Animation|Children|Comedy|Musical,11886.0,70608
3035,Mister Roberts (1955),Comedy|Drama|War,37853.0,48380
3036,"Quest for Fire (Guerre du feu, La) (1981)",Adventure|Drama,62204.0,82484
3037,Little Big Man (1970),Western,11040.0,65988
3038,"Face in the Crowd, A (1957)",Drama,21849.0,50371
3039,Trading Places (1983),Comedy,1621.0,86465
3040,Meatballs (1979),Comedy,14035.0,79540
3041,Meatballs Part II (1984),Comedy,40771.0,87700
3042,Meatballs III (1987),Comedy,40772.0,93516
3043,Meatballs 4 (1992),Comedy,40773.0,104837
3044,Dead Again (1991),Mystery|Romance|Thriller,11498.0,101669
3045,Peter's Friends (1992),Comedy|Drama,11790.0,105130
3046,"Incredibly True Adventure of Two Girls in Love, The (1995)",Comedy|Romance,29371.0,113416
3048,Under the Rainbow (1981),Comedy,47941.0,83254
3051,Anywhere But Here (1999),Comedy|Drama,21349.0,149691
3052,Dogma (1999),Adventure|Comedy|Fantasy,1832.0,120655
3053,"Messenger: The Story of Joan of Arc, The (1999)",Drama|War,10047.0,151137
3054,Pokémon: The First Movie (1998),Adventure|Animation|Children|Fantasy|Sci-Fi,10228.0,190641
3055,Felicia's Journey (1999),Thriller,47692.0,165773
3056,Oxygen (1999),Crime|Drama|Thriller,18561.0,160620
3057,Where's Marlowe? (1998),Comedy,144953.0,118150
3060,"Commitments, The (1991)",Comedy|Drama|Musical,11663.0,101605
3061,Holiday Inn (1942),Comedy|Musical,13485.0,34862
3062,"Longest Day, The (1962)",Action|Drama|War,9289.0,56197
3063,Poison Ivy (1992),Drama|Thriller,9264.0,105156
3064,Poison Ivy: New Seduction (1997),Drama|Thriller,18222.0,119908
3066,Tora! Tora! Tora! (1970),Action|Drama|War,11165.0,66473
3067,Women on the Verge of a Nervous Breakdown (Mujeres al borde de un ataque de nervios) (1988),Comedy|Drama,4203.0,95675
3068,"Verdict, The (1982)",Drama|Mystery,24226.0,84855
3070,"Adventures of Buckaroo Banzai Across the 8th Dimension, The (1984)",Adventure|Comedy|Sci-Fi,11379.0,86856
3071,Stand and Deliver (1988),Comedy|Drama,29154.0,94027
3072,Moonstruck (1987),Comedy|Romance,2039.0,93565
3073,"Sandpiper, The (1965)",Drama|Romance,77915.0,59674
3074,Jeremiah Johnson (1972),Western,11943.0,68762
3075,Repulsion (1965),Drama|Horror,11481.0,59646
3076,Irma la Douce (1963),Comedy,2690.0,57187
3077,42 Up (1998),Documentary,20565.0,164312
3078,Liberty Heights (1999),Drama,27141.0,165859
3079,Mansfield Park (1999),Comedy|Drama|Romance,10399.0,178737
3081,Sleepy Hollow (1999),Fantasy|Horror|Mystery|Romance,2668.0,162661
3082,"World Is Not Enough, The (1999)",Action|Adventure|Thriller,36643.0,143145
3083,All About My Mother (Todo sobre mi madre) (1999),Drama,99.0,185125
3086,Babes in Toyland (1934),Children|Comedy|Fantasy|Musical,25898.0,24852
3087,Scrooged (1988),Comedy|Fantasy|Romance,9647.0,96061
3088,Harvey (1950),Comedy|Fantasy,11787.0,42546
3089,Bicycle Thieves (a.k.a. The Bicycle Thief) (a.k.a. The Bicycle Thieves) (Ladri di biciclette) (1948),Drama,5156.0,40522
3090,Matewan (1987),Drama,24276.0,93509
3091,Kagemusha (1980),Drama|War,11953.0,80979
3093,McCabe & Mrs. Miller (1971),Drama|Western,29005.0,67411
3094,Maurice (1987),Drama|Romance,26371.0,93512
3095,"Grapes of Wrath, The (1940)",Drama,596.0,32551
3096,My Man Godfrey (1957),Comedy,52470.0,50738
3097,"Shop Around the Corner, The (1940)",Comedy|Drama|Romance,20334.0,33045
3098,"Natural, The (1984)",Drama,11393.0,87781
3099,Shampoo (1975),Comedy|Drama|Romance,31121.0,73692
3100,"River Runs Through It, A (1992)",Drama,293.0,105265
3101,Fatal Attraction (1987),Drama|Thriller,10998.0,93010
3102,Jagged Edge (1985),Crime|Romance|Thriller,12235.0,89360
3103,Stanley & Iris (1990),Drama|Romance,36094.0,100680
3104,Midnight Run (1988),Action|Comedy|Crime|Thriller,9013.0,95631
3105,Awakenings (1990),Drama|Mystery,11005.0,99077
3106,Come See the Paradise (1990),Drama|Romance,59820.0,99291
3107,Backdraft (1991),Action|Drama,2924.0,101393
3108,"Fisher King, The (1991)",Comedy|Drama|Fantasy|Romance,177.0,101889
3109,"River, The (1984)",Drama,38557.0,88007
3111,Places in the Heart (1984),Drama,13681.0,87921
3112,'night Mother (1986),Drama,34760.0,90556
3113,End of Days (1999),Action|Fantasy|Horror|Mystery|Thriller,9946.0,146675
3114,Toy Story 2 (1999),Adventure|Animation|Children|Comedy|Fantasy,863.0,120363
3115,Flawless (1999),Drama,31582.0,155711
3117,Ride with the Devil (1999),Drama|Romance|War,22267.0,134154
3120,"Distinguished Gentleman, The (1992)",Comedy,10411.0,104114
3125,"End of the Affair, The (1999)",Drama,20024.0,172396
3127,Holy Smoke (1999),Comedy|Drama,13787.0,144715
3129,Sweet and Lowdown (1999),Comedy|Drama,9684.0,158371
3130,Bonfire of the Vanities (1990),Comedy|Crime|Drama,9586.0,99165
3132,Daddy Long Legs (1919),Comedy|Drama,70801.0,10040
3134,Grand Illusion (La grande illusion) (1937),Drama|War,777.0,28950
3135,"Great Santini, The (1979)",Drama,21887.0,79239
3138,Stealing Home (1988),Drama,32331.0,96171
3141,"Two Jakes, The (1990)",Drama,32669.0,100828
3142,U2: Rattle and Hum (1988),Documentary|Musical,18161.0,96328
3143,Hell in the Pacific (1968),Drama|War,31681.0,63056
3145,Cradle Will Rock (1999),Drama,32274.0,150216
3146,Deuce Bigalow: Male Gigolo (1999),Comedy,10402.0,205000
3147,"Green Mile, The (1999)",Crime|Drama,497.0,120689
3148,"Cider House Rules, The (1999)",Drama,1715.0,124315
3150,"War Zone, The (1999)",Drama|Thriller,42739.0,141974
3152,"Last Picture Show, The (1971)",Drama,25188.0,67328
3153,"7th Voyage of Sinbad, The (1958)",Action|Adventure|Fantasy,15515.0,51337
3155,Anna and the King (1999),Drama|Romance,1439.0,166485
3156,Bicentennial Man (1999),Drama|Romance|Sci-Fi,2277.0,182789
3157,Stuart Little (1999),Children|Comedy|Fantasy,10137.0,164912
3158,"Emperor and the Assassin, The (Jing ke ci qin wang) (1999)",Drama,10387.0,162866
3159,Fantasia 2000 (1999),Animation|Children|Musical|IMAX,49948.0,120910
3160,Magnolia (1999),Drama,334.0,175880
3161,Onegin (1999),Drama|Romance,30237.0,119079
3162,Simpatico (1999),Comedy|Drama,50116.0,174204
3163,Topsy-Turvy (1999),Comedy|Drama|Musical,46435.0,151568
3165,Boiling Point (1993),Action|Drama,22213.0,106455
3167,Carnal Knowledge (1971),Comedy|Drama,36492.0,66892
3168,Easy Rider (1969),Adventure|Drama,624.0,64276
3169,The Falcon and the Snowman (1985),Crime|Drama|Thriller,26578.0,87231
3171,Room at the Top (1959),Drama,43103.0,53226
3173,Any Given Sunday (1999),Drama,9563.0,146838
3174,Man on the Moon (1999),Comedy|Drama,1850.0,125664
3175,Galaxy Quest (1999),Adventure|Comedy|Sci-Fi,926.0,177789
3176,"Talented Mr. Ripley, The (1999)",Drama|Mystery|Thriller,1213.0,134119
3177,Next Friday (2000),Comedy,10471.0,195945
3178,"Hurricane, The (1999)",Drama,10400.0,174856
3179,Angela's Ashes (1999),Drama,10397.0,145653
3181,Titus (1999),Drama,12524.0,120866
3182,"Mr. Death: The Rise and Fall of Fred A. Leuchter, Jr. (1999)",Documentary,28216.0,192335
3183,"Third Miracle, The (1999)",Drama,36773.0,174268
3185,Snow Falling on Cedars (1999),Drama,10219.0,120834
3186,"Girl, Interrupted (1999)",Drama,3558.0,172493
3189,My Dog Skip (1999),Children|Drama,17908.0,156812
3190,Supernova (2000),Adventure|Sci-Fi|Thriller,10384.0,134983
3192,"Terrorist, The (a.k.a. Malli) (Theeviravaathi) (1998)",Drama,48233.0,169302
3194,"Way We Were, The (1973)",Drama|Romance,10236.0,70903
3196,Stalag 17 (1953),Drama|War,632.0,46359
3197,"Presidio, The (1988)",Action|Crime|Romance|Thriller,11851.0,95897
3198,Papillon (1973),Crime|Drama,5924.0,70511
3200,"Last Detail, The (1973)",Comedy|Drama,14886.0,70290
3201,Five Easy Pieces (1970),Drama,26617.0,65724
3203,Dead Calm (1989),Thriller,10493.0,97162
3204,"Boys from Brazil, The (1978)",Action|Mystery|Thriller,16241.0,77269
3206,Against All Odds (1984),Romance,22160.0,86859
3208,Loaded Weapon 1 (National Lampoon's Loaded Weapon 1) (1993),Action|Comedy,9644.0,107659
3210,Fast Times at Ridgemont High (1982),Comedy|Drama|Romance,13342.0,83929
3211,"Cry in the Dark, A (1988)",Drama,35119.0,94924
3213,Batman: Mask of the Phantasm (1993),Animation|Children,14919.0,106364
3214,American Flyers (1985),Drama,14040.0,88707
3217,"Star Is Born, A (1937)",Drama,22692.0,29606
3219,Pacific Heights (1990),Mystery|Thriller,2990.0,100318
3221,"Draughtsman's Contract, The (1982)",Drama,10831.0,83851
3223,"Zed & Two Noughts, A (1985)",Drama,33078.0,90366
3224,Woman in the Dunes (Suna no onna) (1964),Drama,16672.0,58625
3225,Down to You (2000),Comedy|Romance,10472.0,186975
3230,"Odessa File, The (1974)",Thriller,21489.0,71935
3235,Where the Buffalo Roam (1980),Comedy,13005.0,81748
3238,Eye of the Beholder (1999),Thriller,18681.0,120662
3240,"Big Tease, The (1999)",Comedy,20468.0,156639
3241,"Cup, The (Phörpa) (1999)",Comedy,14521.0,201840
3243,Encino Man (1992),Comedy,10406.0,104187
3244,"Goodbye Girl, The (1977)",Comedy|Romance,14741.0,76095
3246,Malcolm X (1992),Drama,1883.0,104797
3247,Sister Act (1992),Comedy|Crime,2005.0,105417
3248,Sister Act 2: Back in the Habit (1993),Comedy,6279.0,108147
3249,"Hand That Rocks the Cradle, The (1992)",Drama|Thriller,11087.0,104389
3250,Alive (1993),Drama,7305.0,106246
3251,Agnes of God (1985),Drama|Mystery,24735.0,88683
3252,Scent of a Woman (1992),Drama,9475.0,105323
3253,Wayne's World (1992),Comedy,8872.0,105793
3254,Wayne's World 2 (1993),Comedy,8873.0,108525
3255,"League of Their Own, A (1992)",Comedy|Drama,11287.0,104694
3256,Patriot Games (1992),Action|Crime|Drama|Thriller,9869.0,105112
3257,"Bodyguard, The (1992)",Drama|Romance|Thriller,619.0,103855
3258,Death Becomes Her (1992),Comedy|Fantasy,9374.0,104070
3259,Far and Away (1992),Adventure|Drama|Romance,11259.0,104231
3260,Howards End (1992),Drama,8293.0,104454
3261,Singles (1992),Comedy|Drama|Romance,11068.0,105415
3262,Twin Peaks: Fire Walk with Me (1992),Crime|Drama|Mystery|Thriller,1923.0,105665
3263,White Men Can't Jump (1992),Comedy|Drama,10158.0,105812
3264,Buffy the Vampire Slayer (1992),Action|Comedy|Horror,10206.0,103893
3265,Hard-Boiled (Lat sau san taam) (1992),Action|Crime|Drama|Thriller,11782.0,104684
3266,Man Bites Dog (C'est arrivé près de chez vous) (1992),Comedy|Crime|Drama|Thriller,10086.0,103905
3267,"Mariachi, El (1992)",Action|Crime|Thriller|Western,9367.0,104815
3268,Stop! Or My Mom Will Shoot (1992),Action|Comedy,9876.0,105477
3269,Forever Young (1992),Drama|Romance|Sci-Fi,10326.0,104291
3270,"Cutting Edge, The (1992)",Comedy|Drama|Romance,16562.0,104040
3271,Of Mice and Men (1992),Drama,9609.0,105046
3272,Bad Lieutenant (1992),Crime|Drama,12143.0,103759
3273,Scream 3 (2000),Comedy|Horror|Mystery|Thriller,4234.0,134084
3274,Single White Female (1992),Drama|Thriller,9605.0,105414
3275,"Boondock Saints, The (2000)",Action|Crime|Drama|Thriller,8374.0,144117
3276,Gun Shy (2000),Comedy,29076.0,171356
3280,"Baby, The (1973)",Horror,28156.0,69754
3281,"Brandon Teena Story, The (1998)",Documentary,113096.0,144801
3283,Minnie and Moskowitz (1971),Action,24349.0,67433
3284,They Might Be Giants (1971),Comedy|Mystery|Romance,27841.0,67848
3285,"Beach, The (2000)",Adventure|Drama,1907.0,163978
3286,Snow Day (2000),Comedy,15489.0,184907
3287,"Tigger Movie, The (2000)",Animation|Children,15655.0,220099
3289,Not One Less (Yi ge dou bu neng shao) (1999),Drama,36210.0,209189
3294,Eaten Alive (1977),Horror,30062.0,74455
3295,Raining Stones (1993),Drama,62463.0,107920
3296,To Sir with Love (1967),Drama,25934.0,62376
3298,Boiler Room (2000),Crime|Drama|Thriller,14181.0,181984
3299,Hanging Up (2000),Comedy|Drama,10385.0,162983
3300,Pitch Black (2000),Horror|Sci-Fi|Thriller,2787.0,134847
3301,"Whole Nine Yards, The (2000)",Comedy|Crime,2069.0,190138
3302,Beautiful People (1999),Comedy,61416.0,159272
3303,Black Tar Heroin: The Dark End of the Street (2000),Documentary,79515.0,221023
3306,"Circus, The (1928)",Comedy,28978.0,18773
3307,City Lights (1931),Comedy|Drama|Romance,901.0,21749
3308,"Flamingo Kid, The (1984)",Comedy|Drama,25010.0,87265
3310,"Kid, The (1921)",Comedy|Drama,10098.0,12349
3313,Class Reunion (1982),Comedy,33374.0,84395
3315,Happy Go Lovely (1951),Musical,127602.0,43618
3316,Reindeer Games (2000),Action|Thriller,2155.0,184858
3317,Wonder Boys (2000),Comedy|Drama,11004.0,185014
3323,Chain of Fools (2000),Comedy|Crime,20682.0,194368
3324,Drowning Mona (2000),Comedy,25166.0,186045
3325,"Next Best Thing, The (2000)",Comedy|Drama,1831.0,156841
3326,What Planet Are You From? (2000),Comedy|Sci-Fi,10416.0,181151
3327,Beyond the Mat (1999),Documentary,14271.0,218043
3328,Ghost Dog: The Way of the Samurai (1999),Crime|Drama,4816.0,165798
3329,The Year My Voice Broke (1987),Drama|Romance,19958.0,94347
3330,Splendor in the Grass (1961),Drama|Romance,28569.0,55471
3331,My Tutor (1983),Drama,2193.0,85980
3334,Key Largo (1948),Crime|Drama|Film-Noir|Thriller,11016.0,40506
3338,For All Mankind (1989),Documentary,20423.0,97372
3341,Born Yesterday (1950),Comedy,24481.0,42276
3342,Birdy (1984),Drama|War,11296.0,86969
3344,Blood Feast (1963),Horror,28172.0,56875
3345,"Charlie, the Lonesome Cougar (1967)",Adventure|Children,57855.0,62793
3347,Never Cry Wolf (1983),Adventure|Drama,14280.0,86005
3350,"Raisin in the Sun, A (1961)",Drama,29478.0,55353
3353,"Closer You Get, The (2000)",Comedy|Romance,73642.0,218112
3354,Mission to Mars (2000),Sci-Fi,2067.0,183523
3355,"Ninth Gate, The (1999)",Fantasy|Horror|Mystery|Thriller,622.0,142688
3357,East-West (Est-ouest) (1999),Drama|Romance,28463.0,181530
3358,Defending Your Life (1991),Comedy|Drama|Fantasy|Romance,12186.0,101698
3359,Breaking Away (1979),Comedy|Drama,20283.0,78902
3360,Hoosiers (a.k.a. Best Shot) (1986),Drama|Romance,5693.0,91217
3361,Bull Durham (1988),Comedy|Drama|Romance,287.0,94812
3362,Dog Day Afternoon (1975),Crime|Drama,968.0,72890
3363,American Graffiti (1973),Comedy|Drama,838.0,69704
3364,"Asphalt Jungle, The (1950)",Crime|Film-Noir,16958.0,42208
3365,"Searchers, The (1956)",Drama|Western,3114.0,49730
3368,"Big Country, The (1958)",Romance|Western,12501.0,51411
3370,Betrayed (1988),Drama|Thriller,31618.0,94731
3372,"Bridge at Remagen, The (1969)",Action|War,15873.0,64110
3374,Daughters of the Dust (1991),Drama,68427.0,104057
3378,"Ogre, The (Unhold, Der) (1996)",Drama,48213.0,118043
3379,On the Beach (1959),Drama,35412.0,53137
3384,"Taking of Pelham One Two Three, The (1974)",Action|Crime,8333.0,72251
3385,Volunteers (1985),Comedy,19259.0,90274
3386,JFK (1991),Drama|Mystery|Thriller,820.0,102138
3387,Who's Harry Crumb? (1989),Comedy|Mystery,11718.0,98645
3388,Harry and the Hendersons (1987),Children|Comedy,8989.0,93148
3389,Let's Get Harry (1986),Action|Adventure,32031.0,91400
3390,Shanghai Surprise (1986),Adventure|Crime|Drama|Romance,58048.0,91934
3391,Who's That Girl? (1987),Comedy,26827.0,94321
3392,She-Devil (1989),Comedy,11157.0,98309
3393,Date with an Angel (1987),Comedy|Fantasy|Romance,28370.0,92834
3394,Blind Date (1987),Comedy|Romance,918.0,92666
3395,Nadine (1987),Comedy,61178.0,93596
3396,"Muppet Movie, The (1979)",Adventure|Children|Comedy|Musical,11176.0,79588
3397,"Great Muppet Caper, The (1981)",Children|Comedy,14900.0,82474
3398,"Muppets Take Manhattan, The (1984)",Children|Comedy|Musical,11899.0,87755
3400,We're Back! A Dinosaur's Story (1993),Adventure|Animation|Children|Fantasy,18890.0,108526
3401,Baby... Secret of the Lost Legend (1985),Adventure|Sci-Fi,19736.0,88760
3402,Turtle Diary (1985),Comedy|Drama|Romance,123047.0,90219
3403,Raise the Titanic (1980),Drama|Thriller,24575.0,81400
3404,Titanic (1953),Action|Drama,16535.0,46435
3405,"Night to Remember, A (1958)",Action|Drama,10971.0,51994
3406,Captain Horatio Hornblower R.N. (1951),Action|Adventure|Drama|War,23928.0,43379
3408,Erin Brockovich (2000),Drama,462.0,195685
3409,Final Destination (2000),Drama|Thriller,9532.0,195714
3410,Soft Fruit (1999),Comedy|Drama,117259.0,180181
3412,"Bear, The (Ours, L') (1988)",Adventure|Children|Drama,2383.0,95800
3414,Love Is a Many-Splendored Thing (1955),Drama|Romance|War,53879.0,48316
3415,"Mirror, The (Zerkalo) (1975)",Drama,1396.0,72443
3417,"Crimson Pirate, The (1952)",Adventure|Comedy,11570.0,44517
3418,Thelma & Louise (1991),Adventure|Crime|Drama,1541.0,103074
3420,...And Justice for All (1979),Drama|Thriller,17443.0,78718
3421,Animal House (1978),Comedy,8469.0,77975
3422,She's Gotta Have It (1986),Comedy|Romance,27995.0,91939
3423,School Daze (1988),Drama,36739.0,96054
3424,Do the Right Thing (1989),Drama,925.0,97216
3425,Mo' Better Blues (1990),Drama|Musical,41823.0,100168
3426,Jungle Fever (1991),Drama|Romance,1713.0,102175
3428,"Champ, The (1979)",Drama,30547.0,78950
3429,Creature Comforts (1989),Animation|Comedy,54825.0,99317
3430,Death Wish (1974),Action|Crime|Drama,13939.0,71402
3431,Death Wish 2 (1982),Action|Drama,14373.0,82250
3432,Death Wish 3 (1985),Action|Drama,24873.0,89003
3433,Death Wish 4: The Crackdown (1987),Action|Drama,26263.0,92857
3434,Death Wish 5: The Face of Death (1994),Action|Drama,34746.0,109578
3435,Double Indemnity (1944),Crime|Drama|Film-Noir,996.0,36775
3436,Dying Young (1991),Drama|Romance,9079.0,101787
3438,Teenage Mutant Ninja Turtles (1990),Action|Children|Comedy|Fantasy|Sci-Fi,1498.0,100758
3439,Teenage Mutant Ninja Turtles II: The Secret of the Ooze (1991),Action|Children|Fantasy,1497.0,103060
3440,Teenage Mutant Ninja Turtles III (1993),Action|Adventure|Children|Comedy|Fantasy,1499.0,108308
3441,Red Dawn (1984),Action|Drama|War,1880.0,87985
3442,Band of the Hand (1986),Action|Crime|Drama,33762.0,90693
3444,Bloodsport (1988),Action,11690.0,92675
3445,Eyes of Laura Mars (1978),Mystery|Thriller,29143.0,77530
3446,Funny Bones (1995),Comedy|Drama,35292.0,113133
3447,"Good Earth, The (1937)",Drama,36652.0,28944
3448,"Good Morning, Vietnam (1987)",Comedy|Drama|War,801.0,93105
3449,"Good Mother, The (1988)",Drama,104301.0,95238
3450,Grumpy Old Men (1993),Comedy,11520.0,107050
3451,Guess Who's Coming to Dinner (1967),Drama,1879.0,61735
3452,Romeo Must Die (2000),Action|Crime|Romance|Thriller,2085.0,165929
3453,Here on Earth (2000),Drama|Romance,13539.0,195778
3454,Whatever It Takes (2000),Comedy|Romance,16222.0,202402
3455,Buddy Boy (1999),Drama|Thriller,109479.0,146516
3456,"Color of Paradise, The (Rang-e khoda) (1999)",Drama,17078.0,191043
3459,Gothic (1986),Drama|Horror,33516.0,91142
3461,Lord of the Flies (1963),Adventure|Drama|Thriller,9960.0,57261
3462,Modern Times (1936),Comedy|Drama|Romance,3082.0,27977
3466,Heart and Souls (1993),Comedy|Fantasy,12187.0,107091
3467,Hud (1963),Drama|Western,24748.0,57163
3468,"Hustler, The (1961)",Drama,990.0,54997
3469,Inherit the Wind (1960),Drama,1908.0,53946
3470,Dersu Uzala (1975),Adventure|Drama,9764.0,71411
3471,Close Encounters of the Third Kind (1977),Adventure|Drama|Sci-Fi,840.0,75860
3473,Jonah Who Will Be 25 in the Year 2000 (Jonas qui aura 25 ans en l'an 2000) (1976),Comedy,42237.0,74718
3474,Retroactive (1997),Sci-Fi|Thriller,26689.0,117468
3475,"Place in the Sun, A (1951)",Drama|Romance,25673.0,43924
3476,Jacob's Ladder (1990),Horror|Mystery,2291.0,99871
3477,Empire Records (1995),Comedy|Drama,13531.0,112950
3478,"Bamba, La (1987)",Drama,16620.0,93378
3479,Ladyhawke (1985),Adventure|Fantasy|Romance,526.0,89457
3480,Lucas (1986),Drama|Romance,13346.0,91445
3481,High Fidelity (2000),Comedy|Drama|Romance,243.0,146882
3483,"Road to El Dorado, The (2000)",Animation|Children,10501.0,138749
3484,"Skulls, The (2000)",Thriller,11478.0,192614
3489,Hook (1991),Adventure|Comedy|Fantasy,879.0,102057
3492,"Son of the Sheik, The (1926)",Adventure|Comedy|Romance,85689.0,17416
3494,True Grit (1969),Adventure|Drama|Western,17529.0,65126
3496,Madame Sousatzka (1988),Drama,118098.0,95564
3497,Max Dugan Returns (1983),Comedy,1793.0,85919
3498,Midnight Express (1978),Drama,11327.0,77928
3499,Misery (1990),Drama|Horror|Thriller,1700.0,100157
3500,Mr. Saturday Night (1992),Comedy|Drama,54087.0,104928
3501,Murphy's Romance (1985),Comedy|Romance,34322.0,89643
3502,My Life (1993),Drama,41659.0,107630
3503,Solaris (Solyaris) (1972),Drama|Mystery|Sci-Fi,593.0,69293
3504,Network (1976),Comedy|Drama,10774.0,74958
3505,No Way Out (1987),Drama|Mystery|Thriller,10083.0,93640
